datagouvid,label
56b496c988ee3832d04b6d5b,francetv info
56b496c988ee3832d04b6d5b,francetvinfo.fr
56b89c46c751df22549f9dea,Bar-le-Duc
56b89c46c751df22549f9dea,Bar-sur-Ornain
56b8a4ffc751df02a29f9deb,Meuse Grand Sud
56b8a4ffc751df02a29f9deb,communauté d'agglomération de Bar-le-Duc - Sud Meuse
56b8a4ffc751df02a29f9deb,communauté d'agglomération de Bar-le-Duc Sud Meuse
56b8a4ffc751df02a29f9deb,communauté d'agglomération Meuse Grand Sud
56bac12ec751df6c539f9dea,Pirae
56bca517c751df265b9f9deb,Agence nationale pour la gestion des déchets radioactifs
56bca517c751df265b9f9deb,Agence Nationale de gestion des Déchets Radioactifs
56bca517c751df265b9f9deb,Agence nationale pour la gestion des dechets radioactifs
56bca517c751df265b9f9deb,Agence Nationale pour la gestion des déchets radioactifs
56bca517c751df265b9f9deb,Agence Nationale pour la gestion des Déchets RAdioactifs
56bca517c751df265b9f9deb,Agence Nationale pour la Gestion des Déchets Radioactifs
56bca517c751df265b9f9deb,Agence Nationale Pour La Gestion Des Déchets Radioactifs
56bca517c751df265b9f9deb,ANDRA
56c586aa88ee38669b585a59,Syndicat Départemental d'Energies de la Dordogne
56cc5bbf88ee385a02fa79cf,"Direction régionale de l'alimentation, de l'agriculture et de la forêt d Occitanie"
56cc5bbf88ee385a02fa79cf,"Direction Régionale de l'Alimentation, de l'Agriculture et de la Forêt d'Occitanie"
56cc5bbf88ee385a02fa79cf,"Direction Régionale de l'Alimentation, de l'Agriculture et de la Forêt de Languedoc-Roussillon Midi-Pyrénées"
56d08f1dc751df01c0abb90c,Wikimédia France
56d08f1dc751df01c0abb90c,Wikimedia France
56d5a6d4c751df360dabb90c,Tours
56dfe50288ee384349cfd996,communauté d'agglomération Plaine Vallée
56e02813c751df1c1a1ffccd,Institut national de l'environnement industriel et des risques
56e02813c751df1c1a1ffccd,France. Ministère de l'aménagement du territoire et de l'environnement. Institut national de l'environnement industriel et des risques
56e02813c751df1c1a1ffccd,INERIS
56e11c31c751df6b481ffccd,Laboratoire Central de Surveillance de la Qualité de l'Air
56e11c31c751df6b481ffccd,LCSQA
56ec29b7c751df5240cc7140,Direction départementale des territoires et de la mer d'Ille-et-Vilaine
56ec3116c751df53e0cc7150,"Direction régionale de l'environnement, de l&#39;aménagement et du logement d&#39;Alsace"
56ec3116c751df53e0cc7150,DREAL Alsace
56eed43ec751df31e5d6e93b,Direction départementale des territoires du Cher
56eed4d2c751df3308d6e93b,Direction départementale des territoires de Haute-Savoie
56f29287c751df64bbe0c712,Oxfam France-Agir ici
56f29287c751df64bbe0c712,Oxfam france-agir ici
56f29287c751df64bbe0c712,Agir ici
56f54580c751df65ebc485cb,Société anonyme d’économie mixte d’exploitation du stationnement de la Ville de Paris
56f54580c751df65ebc485cb,Saemes
56f54580c751df65ebc485cb,SAEM EXPLOITATION STATIONNEM VILLE PARIS
56f54580c751df65ebc485cb,SAEM exploitation stationnement de la ville de Paris
570cf7b288ee3844854d8898,bibliothèque Mazarine
571e4595c751df54b2fcca0d,Gaz Réseau Distribution France
571e4595c751df54b2fcca0d,Gaz réseau distribution France
571e4595c751df54b2fcca0d,Gaz réseau Distribution France
571e4595c751df54b2fcca0d,GrDF
571e4595c751df54b2fcca0d,GRDF
57275bd288ee387fd5a19f12,"Direction régionale de l'environnement, de l'aménagement et du logement Normandie"
57275bd288ee387fd5a19f12,DREAL Normandie
5728b81488ee384691a19f12,Pays de Châteaugiron Communauté
5732ff7788ee382b08d1b934,Grenoble-Alpes Métropole
5733002788ee384aabd1b934,conseil départemental d'Indre-et-Loire
5733009988ee3843a3d1b934,CARENE Saint-Nazaire Agglomération
5733009988ee3843a3d1b934,communauté d'agglomération de la région nazairienne et de l'estuaire
5733009988ee3843a3d1b934,La CARENE - Communauté d'agglomération de la région nazairienne et de l'estuaire
5733038988ee38472ed1b934,Grenoble
573af78a88ee381b54d1b934,communauté d'agglomération de Moulins
573af78a88ee381b54d1b934,Communaute d'agglomeration de Moulins
573af78a88ee381b54d1b934,Communauté d'agglomération de moulins
573af78a88ee381b54d1b934,Communauté D'agglomération De Moulins
5746fefa88ee3836fad1b934,Doctrine
5746fefa88ee3836fad1b934,Forseti
5746fefa88ee3836fad1b934,doctrine.fr
574da38588ee384f12d1a13b,Cluses
574da802c751df5294535dd5,Fédération des aveugles et handicapés visuels de France
574ff269c751df589a92422f,Institut national des études territoriales
574ff269c751df589a92422f,INET
574ff269c751df589a92422f,IESFP
574ff269c751df589a92422f,IESFPT
574ff269c751df589a92422f,Institut d'études supérieures de la fonction publique territoriale
574ff269c751df589a92422f,Institut national des etudes territoriales
574ff269c751df589a92422f,Institut National Des Études Territoriales
575ed203c751df0e66ac31a1,Change.org
575fc7f0c751df0e1dac31a0,Syndicat mixte des transports en commun de l'agglomération grenobloise
575fc7f0c751df0e1dac31a0,SMTC Grenoble
575fc7f0c751df0e1dac31a0,Syndicat mixte des transport en commun de l’agglomération grenobloise
575fc7f0c751df0e1dac31a0,Syndicat mixte des transports en commun de l’agglomération grenobloise
5763c333c751df7978537a13,musée forum de l'Aurignacien
5763c333c751df7978537a13,musée de préhistoire d'Aurignac
57690a67c751df1c2f537a11,communauté de communes du canton de Salies-du-Salat
57690c5ec751df7430537a12,communauté de communes du canton de Salies-du-Salat
576af9f088ee382315ab6512,Navitia
576cfdce88ee386c6bab6512,Union des secteurs d'énergie du département de l'Aisne
576cfdce88ee386c6bab6512,USEDA
577a53b6c751df63509901a0,Syndicat Énergies du Département de l'Isère
577f6b23c751df7cf79901a0,Maison du Peuple
577f6b23c751df7cf79901a0,Théâtre de Vénissieux
57835411c751df7f2ef3855e,Lisieux
57835411c751df7f2ef3855e,Saint-Jacques
57835411c751df7f2ef3855e,Lexovien
57835da788ee3878b367b0c8,"Direction générale de la concurrence, de la consommation et de la répression des fraudes"
57835da788ee3878b367b0c8,DDCCRF
57835da788ee3878b367b0c8,DGCCRF
57835da788ee3878b367b0c8,"Direction de la concurrence, de la consommation et de la répression des fraudes"
57835da788ee3878b367b0c8,Direction de répression des fraudes
57835da788ee3878b367b0c8,Direction générale de la concurrence
57835da788ee3878b367b0c8,"Direction generale de la Concurrence, de la Consommation et de la Repression des fraudes"
57835da788ee3878b367b0c8,"Direction générale de la Concurrence, de la Consommation et de la Répression des fraudes"
57835da788ee3878b367b0c8,"Direction Générale de la Concurrence, de la Consommation et de la Répression des Fraudes"
57835da788ee3878b367b0c8,"Direction Générale De La Concurrence, De La Consommation Et De La Répression Des Fraudes"
57835da788ee3878b367b0c8,"Direction générale de la concurrence, de la consommation et de la répression des fraudes (DGCCRF)"
57835da788ee3878b367b0c8,"Direction générale de la concurrence, de la consommation et de répression des fraudes"
57835da788ee3878b367b0c8,"Direction Générale de la Concurrence, de la Consommation et de Répression des Fraudes"
57835da788ee3878b367b0c8,"Direction générale de la consommation, de la concurrence et de la répression des fraudes"
578669c3c751df3308127787,Fondation pour l'innovation politique
578669c3c751df3308127787,Fondapol
578669c3c751df3308127787,Fondation Pour L'innovation Politique
578669c3c751df3308127787,Fondation pour l’innovation politique
578ed8c888ee3815ad7d97c2,LaPrimaire.org
57972389c751df58f4fa6073,Hôpital Cantonal Universitaire de Genève
579f098ac751df6033bb5dd5,Institut national de la recherche agronomique
579f098ac751df6033bb5dd5,Inra
579f098ac751df6033bb5dd5,INRA
579f098ac751df6033bb5dd5,Institut national de recherche agronomique
57a0a78788ee383e74d73ff5,parc naturel régional de la Montagne de Reims
57a87171c751df188bbb5dd5,MémorialGenWeb
57ad996ac751df5e2c97bae5,Faugères
57bee2fac751df7bb297bae5,Observatoire national des risques naturels
57c8385bc751df0ea997bae5,Massy
57c94d4c88ee380a5eb627a9,Transparency International
57c94d4c88ee380a5eb627a9,Transparency
57c94d4c88ee380a5eb627a9,Transparence International
57c97baf88ee381ea3b627a9,World Resources Institute
57d4064b88ee385485b627a9,Predictice
57d90ef4c751df44fb79df72,conseil départemental du Loiret
57daa20388ee385c305ff491,communauté de communes du Val d'Ille-Aubigné
57daa20388ee385c305ff491,Communauté de commune du Val d'Ille
57daa20388ee385c305ff491,Communaute de communes du Val d'Ille
57daa20388ee385c305ff491,Communauté de communes du val d'ille
57daa20388ee385c305ff491,Communauté De Communes Du Val D'Ille
57daa20388ee385c305ff491,Communauté de communes du Val d’Ille
57e3e31888ee38155a5ff490,Musée d'art et d'histoire de Saint-Brieuc
57e3e31888ee38155a5ff490,Musée d'art et d'histoire (Saint-Brieuc)
57e3e31888ee38155a5ff490,musée d'art et d'histoire des Côtes-d'Armor
57ea3e8b88ee3877235ff490,Noé
57ebeb1bc751df448f79df73,Université Bourgogne Franche-Comté
57ebeb1bc751df448f79df73,Comue de Bourgogne Franche Comté
57ebeb1bc751df448f79df73,Université de Bourgogne Franche Comté
57ed2568c751df0fdf79df72,Conflans-Sainte-Honorine
57ed2568c751df0fdf79df72,Conflans Ste Honorine
57ed2fe9c751df236179df72,Orléans Métropole
57ed2fe9c751df236179df72,AgglO
57ed2fe9c751df236179df72,Agglomération Orléans Val de Loire
57f6693dc751df726879df72,Syndicat d'énergie de l'Orne
57fe0dfac751df15a779df72,Institut national de l'audiovisuel
57fe0dfac751df15a779df72,INA Entreprise
57fe0dfac751df15a779df72,Ina.fr
57fe0dfac751df15a779df72,Institut National de l'Audiovisuel
57fe0dfac751df15a779df72,Institut National De L'audiovisuel
57fe0dfac751df15a779df72,Institut national de l’audiovisuel
57fe0dfac751df15a779df72,l'INA
57fe0dfac751df15a779df72,L'Institut national de l'audiovisuel
57fe0dfac751df15a779df72,INA
57fe2a35c751df21e179df72,Direction interministérielle du numérique et du système d'information et de communication de l'État
57fe2a35c751df21e179df72,DINSIC
57fe2a35c751df21e179df72,Direction interministérielle du numérique et du SI de l’État
57ff946788ee384fa45ff490,Rodez
5804a2cc88ee3852495ff490,conseil départemental de la Moselle
5805f0eac751df299379df72,Incubateur de Services Numériques
5805fde588ee38529a5ff490,Agence régionale de développement des territoires d'Auvergne
580735be88ee3814295ff490,Rennes Métropole
580773e0c751df796579df72,Groupement d'intérêt public pour le développement du Massif central
5809b72788ee38380e13e4c7,Direction départementale des territoires et de la mer de Loire-Atlantique
580e1e1388ee385e8e13e4cb,Rambouillet Territoires
580faef888ee38771813e4c8,Agence d'Urbanisme et de Développement de la Guyane
580fb83a88ee38771813e4cb,GéoGuyane
5821930b88ee386862c65bb3,La Rochelle
5821930b88ee386862c65bb3,Rochelle
582a045088ee3875cec65bb4,conseil départemental de la Haute-Garonne
582a045088ee3875cec65bb4,HG
5835cdb988ee383e0bc65bb3,Conseil régional de Bourgogne-Franche-Comté
5835d0a088ee3842afc65bb3,"Direction régionale de l'environnement, de l'aménagement et du logement Bourgogne-Franche-Comté"
5835d0a088ee3842afc65bb3,DREAL Bourgogne-Franche-Comté
5835e3a6c751df70bac0bb7e,Open Data France
583d85b4c751df47afc0bb7e,Syndicat Départemental d'Energies de la Drôme
583d8eda88ee383fd7c65bb3,Verdun
583d8eda88ee383fd7c65bb3,Verdun-sur-Meuse
583d8ff888ee3841eac65bb3,communauté d'agglomération du Grand Verdun
583d9660c751df666cc0bb7e,Syndicat des énergies et de l'aménagement numérique de la Haute-Savoie
583da740c751df06e1c0bb7e,Syndicat départemental d'énergies de l'Ardèche
583e7e1f88ee387298c65bb3,Syndicat Mixte d'Electricité des Hautes-Alpes
583e8cd988ee380d9ac65bb3,Syndicat des énergies de l'Isère
583ef3d9c751df6abcc0bb7e,communauté de communes du Frontonnais
5846cc2788ee3862a0c65bb3,Fédération nationale de protection civile
5846cc2788ee3862a0c65bb3,FNPC
5846e3d688ee380fc5c65bb3,Champagne-sur-Seine
5846e4ae88ee3811d6c65bb3,Champagne-sur-Seine
5847cb5cc751df5d58c0bb7e,Montpellier Méditerranée Métropole
5847cb5cc751df5d58c0bb7e,Communauté d’agglomération Montpellier Agglomération
5847cb5cc751df5d58c0bb7e,Montpellier Agglomération
58485f61c751df71f2c0bb7e,Cap Collectif
584ed32c88ee38733fc65bb3,Plérin
584ed32c88ee38733fc65bb3,Plérin-sur-Mer
584ed32c88ee38733fc65bb3,Saint-Laurent-de-la-Mer
584f145ec751df2062c0bb7e,"Direction régionale de l'environnement, de l'aménagement et du logement Nouvelle-Aquitaine"
584f145ec751df2062c0bb7e,DREAL Nouvelle-Aquitaine
5851009688ee3870fbc65bb3,conseil départemental de l'Ain
5857b68b88ee3847e5c65bb3,Institut national du cancer
5857b68b88ee3847e5c65bb3,INCa
5857b68b88ee3847e5c65bb3,Institut National du Cancer
5857b68b88ee3847e5c65bb3,Institut National Du Cancer
58651df488ee381b723f4e5d,Melun
58651df488ee381b723f4e5d,Metiosedum
58651e4c88ee380f033f4e5f,Melun
58651e4c88ee380f033f4e5f,Metiosedum
586b79b3c751df75b32b7154,Sicoval
586b79b3c751df75b32b7154,Communauté d'agglomération du Sicoval
58738bdc88ee385e8c0bfefe,Service Départemental d'Incendie et de Secours du Bas-Rhin
58738bdc88ee385e8c0bfefe,SDIS du Bas-Rhin
58778ae0c751df7f29590451,Direction départementale des territoires et de la mer de l'Eure
5877b3b988ee38775fa6f717,service départemental d'incendie et de secours du Gard
5877b3b988ee38775fa6f717,SDIS du Gard
5877b3b988ee38775fa6f717,SDIS 30
5877b3b988ee38775fa6f717,SDIS Gard
587cebc488ee3805cb9b81a4,Beauvais
587cebc488ee3805cb9b81a4,Marissel
587cebc488ee3805cb9b81a4,Saint-Just-des-Marais
587cebc488ee3805cb9b81a4,Bracheux
587cebc488ee3805cb9b81a4,Le Plouy-Louvet
587cebc488ee3805cb9b81a4,Notre-Dame-du-Thil
587cebc488ee3805cb9b81a4,Voisinlieu
587cebc488ee3805cb9b81a4,Wagicourt
587e03fe88ee380bef9b81a4,Fédération de Paris Les Républicains
5880827c88ee382b5f9b81a4,Syndicat intercommunal d'énergies de la Loire
5880827c88ee382b5f9b81a4,SIEL Syndicat Intercommunal d'Energies de la Loire
5880e16788ee385d009b81a4,Syndicat départemental d'énergie des Hautes-Pyrénées
5882896d88ee3808069b81a6,"Direction Régionale de l'Alimentation, de l'Agriculture et de la Forêt d'Auvergne-Rhône-Alpes"
5882a05d88ee3835c59b81a4,"Direction régionale de l'environnement, de l'aménagement et du logement Auvergne-Rhône-Alpes"
5882a05d88ee3835c59b81a4,DREAL Auvergne-Rhône-Alpes
5882a43188ee3839709b81a4,"Direction régionale de l'alimentation, de l'agriculture et de la forêt d'Auvergne"
5882a43188ee3839709b81a4,DRAAF Auvergne
5883648088ee38358d9b81a4,Direction départementale des territoires de l'Ain
58837b3b88ee3861af9b81a7,Direction départementale des territoires de l'Ardèche
58837d8588ee3861b29b81af,Direction départementale des territoires de la Loire
58837e7e88ee3804429b81a7,Direction départementale des territoires du Rhône
5883d10488ee3810d19b81e3,"Direction régionale de l'environnement, de l'aménagement et du logement Grand Est"
5883d10488ee3810d19b81e3,DREAL Grand Est
5883d3d088ee38061b9b81a9,Direction départementale des territoires de Moselle
5883d4c488ee3809bb9b81a5,Direction départementale des territoires de la Meuse
5889ea7a88ee385a5e9b81a4,ATMO Grand Est
588a04bb88ee380d229b81a4,conseil départemental du Puy-de-Dôme
588bc068c751df06afae0a65,Laroque-Timbaut
588bc068c751df06afae0a65,Vitrac
588f0a98c751df12c6ae0a66,Plaintel
5890a51588ee387bc39b81a4,OpenCorporates
5891a2f188ee3840059b81a4,"Direction régionale de l'environnement, de l'aménagement et du logement Hauts-de-France"
5891a2f188ee3840059b81a4,DREAL Hauts-de-France
5891a64288ee3846279b81a4,"Direction régionale de l'environnement, de l'aménagement et du logement Occitanie"
5891a64288ee3846279b81a4,DREAL Occitanie
5891a9ee88ee384c909b81a4,Direction régionale et interdépartementale de l'environnement et de l'énergie
5891a9ee88ee384c909b81a4,DRIEE
5891f43388ee3856789b81a4,"Direction de l'environnement, de l'aménagement et du logement de la Réunion"
5891f5d588ee385a8a9b81a4,"Direction de l'environnement, de l'aménagement et du logement de la Martinique"
589596c188ee3877169b81a4,Koumoul
5899dc3688ee3879a39b81a4,"Direction Régionale de l'Alimentation, de l'Agriculture et de la Forêt de Bourgogne Franche-Comté"
5899dc3688ee3879a39b81a4,"Direction Régionale de l'Alimentation, de l'Agriculture et de la Forêt de Bourgogne-Franche-Comté"
5899dc3688ee3879a39b81a4,DRAAF BFC
5899dc3688ee3879a39b81a4,DRAAF Bourgogne-Franche-Comté
589b341888ee38713d9b81a4,"Direction régionale de l'alimentation, de l'agriculture et de la forêt de Midi-Pyrénées"
589b348f88ee3871699b81a4,"Direction régionale de l'alimentation, de l'agriculture et de la forêt du Nord-Pas-de-Calais"
589b348f88ee3871699b81a4,DRAAF Nord-Pas-de-Calais
589b351c88ee38733d9b81a4,"Direction régionale de l'alimentation, de l'agriculture et de la forêt de Picardie"
589b351c88ee38733d9b81a4,DRAAF Picardie
589b366688ee38755e9b81a4,"Direction régionale de l'alimentation, de l'agriculture et de la forêt de Poitou-Charentes"
